-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.38739,1.03451,0.622921,91
1.38739,1.03451,0.622921,91
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.622921,91
1.38739,1.03451,0.631625,91
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.37912,1.03451,0.622921,91
1.38739,1.03451,0.622921,91
1.37912,1.03451,0.622921,91
1.38739,1.03451,0.622921,91
1.37912,1.03451,0.622921,91
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.631625,91
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.38739,1.03451,0.622921,91
1.37912,1.03451,0.622921,91
1.38739,1.03451,0.622921,91
1.37912,1.03451,0.622921,91
1.38739,1.03451,0.622921,91
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,-0.966485,0.622921,0
-0.721561,-0.966485,0.631625,0
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
-0.721561,1.03451,-1.58789,20
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.631625,91
1.38739,1.03451,0.631625,91
